loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,
8000.0,8000.0,8000.0,36.0,13.99,273.39,8.0,3.0,5.0,47000.0,1.0,1.0,665.0,669.0,0.0,23.0,0,5.0,0.0,2250.0,80.4,8.0,6301.2,6301.2,2444.97,2444.97,1698.8,746.17,0.0,28.0,0.0,0.0,54425.0,2.0,2.0,1.0,1.0,5.0,52175.0,96.0,1.0,2.0,1983.0,94.0,2800.0,1.0,1.0,2.0,3.0,10885.0,550.0,80.4,0.0,0.0,197.0,186.0,2.0,2.0,1.0,2.0,23.0,5.0,23.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,75.0,33.3,0.0,0.0,66870.0,54425.0,2800.0,64070.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,36.0,18.99,439.82,7.0,10.0,5.0,77000.0,1.0,0.0,665.0,669.0,0.0,52.0,0,15.0,0.0,42108.0,85.4,24.0,9602.96,9602.96,3926.73,3926.73,2397.04,1529.69,0.0,59.0,0.0,0.0,482061.0,0.0,4.0,0.0,3.0,16.0,40124.0,104.0,0.0,2.0,4002.0,94.0,49300.0,0.0,7.0,2.0,5.0,32137.0,179.0,96.4,0.0,0.0,115.0,266.0,19.0,16.0,2.0,54.0,0,4.0,59.0,1.0,2.0,10.0,2.0,3.0,9.0,10.0,13.0,10.0,15.0,0.0,0.0,0.0,0.0,91.7,100.0,0.0,0.0,516805.0,82232.0,5000.0,38505.0,0,0,0,0,0,0,
11200.0,11200.0,11200.0,60.0,15.99,272.31,8.0,10.0,5.0,70000.0,1.0,0.0,730.0,734.0,0.0,0,0,12.0,0.0,15727.0,47.5,20.0,10031.46,10031.46,2425.92,2425.92,1168.54,1257.38,0.0,0,0.0,0.0,62545.0,0.0,4.0,1.0,3.0,9.0,46818.0,78.0,0.0,2.0,5156.0,67.0,33100.0,1.0,4.0,1.0,5.0,5686.0,3829.0,72.7,0.0,0.0,163.0,174.0,13.0,9.0,0.0,13.0,0,9.0,0,0.0,2.0,4.0,3.0,5.0,9.0,8.0,11.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,93095.0,62545.0,14000.0,59995.0,0,0,0,0,0,0,
15000.0,15000.0,15000.0,36.0,5.32,451.73,10.0,10.0,7.5,98000.0,1.0,1.0,705.0,709.0,0.0,2.0,0,15.0,0.0,8012.0,10.5,31.0,11470.81,11470.81,4054.49,4054.49,3529.19,525.3,0.0,0,0.0,434.0,175233.0,2.0,1.0,0.0,1.0,19.0,1680.0,14.0,3.0,6.0,3151.0,11.0,76300.0,0.0,1.0,1.0,7.0,12517.0,32812.0,12.5,0.0,0.0,137.0,166.0,4.0,4.0,3.0,4.0,0,12.0,2.0,0.0,2.0,5.0,5.0,9.0,4.0,12.0,24.0,5.0,15.0,0.0,0.0,0.0,3.0,93.5,0.0,0.0,0.0,269003.0,9692.0,37500.0,12489.0,0,0,0,0,0,0,
6400.0,6400.0,6400.0,36.0,13.49,217.16,8.0,4.0,5.0,35000.0,1.0,0.0,665.0,669.0,2.0,0,74.0,8.0,2.0,3870.0,34.2,24.0,5032.74,5032.74,1942.45,1942.45,1367.26,575.19,0.0,0,0.0,0.0,3870.0,2.0,0.0,0.0,0.0,0,0.0,0,3.0,7.0,1972.0,34.0,11300.0,0.0,0.0,2.0,7.0,484.0,128.0,93.9,0.0,0.0,0,241.0,0.0,0.0,0.0,24.0,0,0.0,0,0.0,1.0,6.0,1.0,13.0,0.0,8.0,24.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,2.0,0.0,11300.0,3870.0,2100.0,0.0,0,0,0,0,0,0,
11200.0,11200.0,11200.0,60.0,15.99,272.31,8.0,10.0,5.0,65000.0,1.0,0.0,665.0,669.0,0.0,42.0,0,7.0,0.0,10288.0,83.0,8.0,10033.26,10033.26,2440.92,2440.92,1166.74,1259.18,15.0,0,0.0,0.0,21037.0,0.0,2.0,0.0,1.0,24.0,10749.0,31.0,0.0,0.0,2985.0,45.0,12400.0,0.0,2.0,0.0,1.0,3005.0,366.0,92.5,0.0,0.0,119.0,110.0,28.0,24.0,0.0,61.0,42.0,0,42.0,0.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,87.5,100.0,0.0,0.0,46710.0,21037.0,4900.0,34310.0,0,0,0,0,0,0,
35000.0,35000.0,35000.0,36.0,13.49,1187.57,8.0,10.0,7.5,93953.0,1.0,0.0,700.0,704.0,0.0,47.0,0,19.0,0.0,29268.0,71.6,48.0,27523.04,27523.04,10622.55,10622.55,7476.96,3145.59,0.0,63.0,0.0,0.0,292976.0,0.0,3.0,0.0,0.0,35.0,7342.0,26.0,0.0,0.0,9029.0,53.0,40900.0,0.0,0.0,0.0,0.0,19532.0,1716.0,92.2,0.0,0.0,145.0,263.0,39.0,35.0,3.0,137.0,67.0,14.0,67.0,4.0,3.0,9.0,3.0,10.0,10.0,15.0,35.0,9.0,19.0,0.0,0.0,0.0,0.0,76.1,100.0,0.0,0.0,363894.0,36610.0,22000.0,27994.0,0,0,0,0,0,0,
4000.0,4000.0,4000.0,36.0,7.24,123.95,10.0,10.0,7.5,64000.0,1.0,3.0,700.0,704.0,0.0,15.0,0,10.0,0.0,7608.0,82.7,33.0,3079.66,3079.66,1111.53,1111.53,920.34,191.19,0.0,45.0,0.0,0.0,152296.0,0.0,4.0,2.0,4.0,7.0,35059.0,81.0,0.0,1.0,2435.0,81.0,9200.0,0.0,0.0,0.0,5.0,15230.0,100.0,97.5,0.0,0.0,144.0,338.0,15.0,7.0,2.0,29.0,22.0,15.0,18.0,4.0,2.0,5.0,2.0,9.0,13.0,5.0,16.0,5.0,10.0,0.0,0.0,0.0,2.0,71.0,100.0,0.0,0.0,178888.0,42667.0,4000.0,43417.0,0,0,0,0,0,0,
15000.0,15000.0,15000.0,60.0,17.99,380.82,7.0,5.0,5.0,59600.0,1.0,0.0,720.0,724.0,0.0,0,0,8.0,0.0,22514.0,45.6,12.0,13509.32,13509.32,3389.9,3389.9,1490.68,1899.22,0.0,0,0.0,0.0,38789.0,0.0,2.0,0.0,0.0,25.0,16275.0,44.0,0.0,1.0,8035.0,45.0,49400.0,0.0,0.0,0.0,1.0,4849.0,25101.0,45.3,0.0,0.0,74.0,126.0,22.0,22.0,0.0,22.0,0,0,0,0.0,4.0,6.0,4.0,5.0,5.0,6.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,86572.0,38789.0,45900.0,37172.0,0,0,0,0,0,0,
6025.0,6025.0,6025.0,36.0,13.99,205.9,8.0,1.0,5.0,80000.0,1.0,0.0,660.0,664.0,1.0,36.0,0,9.0,0.0,12546.0,85.3,14.0,4745.56,4745.56,1841.39,1841.39,1279.44,561.95,0.0,49.0,0.0,0.0,70091.0,1.0,5.0,0.0,1.0,16.0,57545.0,84.0,1.0,2.0,6698.0,84.0,14700.0,4.0,0.0,3.0,3.0,7788.0,628.0,93.9,0.0,0.0,109.0,62.0,5.0,5.0,0.0,5.0,0,0.0,0,3.0,3.0,4.0,3.0,3.0,10.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,1.0,58.3,100.0,0.0,0.0,85371.0,70091.0,10300.0,70671.0,0,0,0,0,0,0,
10000.0,10000.0,10000.0,36.0,13.99,341.73,8.0,8.0,10.0,100000.0,1.0,0.0,710.0,714.0,0.0,0,0,19.0,0.0,32107.0,52.1,57.0,0.0,0.0,10951.075499,10951.08,10000.0,951.08,0.0,0,0.0,0.0,276465.0,2.0,2.0,1.0,2.0,11.0,75114.0,92.0,2.0,3.0,8779.0,65.0,61600.0,1.0,0.0,1.0,5.0,19748.0,23993.0,57.2,0.0,0.0,162.0,179.0,2.0,2.0,3.0,2.0,0,11.0,0,0.0,5.0,5.0,8.0,14.0,20.0,16.0,34.0,5.0,19.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,341242.0,107221.0,56100.0,79242.0,0,0,0,0,0,0,
24000.0,24000.0,24000.0,60.0,18.99,622.45,7.0,7.0,7.5,77000.0,1.0,0.0,705.0,709.0,0.0,0,0,13.0,0.0,14267.0,47.4,29.0,20246.92,20246.92,6938.75,6938.75,3753.08,3185.67,0.0,0,0.0,0.0,125877.0,0.0,2.0,0.0,3.0,16.0,23725.0,79.0,0.0,0.0,4154.0,63.0,30100.0,2.0,2.0,1.0,4.0,9683.0,1727.0,88.9,0.0,0.0,157.0,196.0,31.0,10.0,3.0,31.0,0,11.0,0,0.0,7.0,8.0,7.0,9.0,13.0,9.0,13.0,8.0,13.0,0.0,0.0,0.0,1.0,100.0,85.7,0.0,0.0,157433.0,37992.0,15500.0,30143.0,0,0,0,0,0,0,
25075.0,25075.0,25075.0,60.0,14.99,596.41,8.0,10.0,7.5,64000.0,1.0,0.0,740.0,744.0,1.0,0,0,23.0,0.0,8922.0,9.2,38.0,0.0,0.0,25418.6128439,25418.61,25075.0,343.61,0.0,0,0.0,216.0,169781.0,2.0,1.0,1.0,1.0,12.0,6904.0,69.0,4.0,7.0,3828.0,15.0,96900.0,0.0,0.0,1.0,8.0,7717.0,76844.0,9.4,0.0,0.0,127.0,158.0,2.0,2.0,5.0,2.0,0,2.0,0,0.0,8.0,9.0,16.0,19.0,6.0,21.0,27.0,9.0,23.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,271466.0,15826.0,84800.0,10000.0,0,0,0,0,0,0,
9600.0,9600.0,9600.0,36.0,13.99,328.06,8.0,5.0,5.0,52000.0,1.0,0.0,685.0,689.0,1.0,74.0,0,26.0,0.0,14732.0,37.9,31.0,7561.51,7561.51,2933.89,2933.89,2038.49,895.4,0.0,74.0,0.0,0.0,70756.0,1.0,5.0,0.0,2.0,14.0,56024.0,87.0,2.0,7.0,7377.0,68.0,38900.0,1.0,0.0,2.0,9.0,2948.0,18462.0,41.8,0.0,0.0,141.0,67.0,6.0,6.0,0.0,10.0,0,6.0,0,1.0,8.0,11.0,12.0,12.0,7.0,21.0,24.0,11.0,26.0,0.0,0.0,0.0,2.0,96.8,25.0,0.0,0.0,103692.0,70756.0,31700.0,64792.0,0,0,0,0,0,0,
10500.0,10500.0,10500.0,36.0,15.99,369.1,8.0,1.0,7.5,180000.0,1.0,2.0,660.0,664.0,2.0,10.0,49.0,14.0,4.0,6598.0,66.0,24.0,8323.88,8323.88,3298.58,3298.58,2176.12,1122.46,0.0,10.0,0.0,401.0,278704.0,3.0,4.0,2.0,2.0,5.0,58740.0,56.0,6.0,6.0,2630.0,60.0,10000.0,2.0,2.0,8.0,8.0,19907.0,1259.0,79.0,0.0,0.0,148.0,368.0,3.0,3.0,3.0,5.0,62.0,5.0,62.0,7.0,4.0,8.0,4.0,7.0,7.0,8.0,13.0,8.0,13.0,0.0,0.0,2.0,8.0,70.8,100.0,0.0,0.0,323899.0,67088.0,6000.0,76149.0,0,0,0,0,0,0,
6050.0,6050.0,6050.0,36.0,22.74,233.38,6.0,5.0,7.5,26000.0,1.0,0.0,685.0,689.0,0.0,0,83.0,12.0,1.0,13745.0,40.4,23.0,4896.72,4896.72,2081.31,2081.31,1153.28,928.03,0.0,0,0.0,0.0,54938.0,0.0,1.0,0.0,1.0,13.0,5884.0,70.0,0.0,1.0,9961.0,46.0,34000.0,0.0,0.0,0.0,3.0,5494.0,14133.0,47.8,0.0,0.0,137.0,333.0,24.0,13.0,1.0,52.0,0,16.0,0,0.0,3.0,4.0,5.0,10.0,4.0,10.0,18.0,4.0,12.0,0.0,0.0,0.0,0.0,100.0,75.0,1.0,0.0,78393.0,19629.0,27100.0,8425.0,0,0,0,0,0,0,
1600.0,1600.0,1600.0,36.0,15.99,56.25,8.0,5.0,5.0,32000.0,1.0,0.0,680.0,684.0,0.0,34.0,0,27.0,0.0,5375.0,51.2,59.0,1268.34,1268.34,502.7,502.7,331.66,171.04,0.0,34.0,0.0,0.0,139687.0,2.0,21.0,3.0,4.0,4.0,134312.0,104.0,2.0,3.0,2469.0,100.0,10500.0,3.0,0.0,0.0,7.0,5174.0,1336.0,77.0,0.0,0.0,141.0,84.0,4.0,4.0,0.0,4.0,0,16.0,34.0,2.0,3.0,5.0,3.0,4.0,49.0,6.0,10.0,5.0,27.0,0.0,0.0,0.0,5.0,91.5,66.7,0.0,0.0,139874.0,139687.0,5800.0,129374.0,0,0,0,0,0,0,
20000.0,20000.0,20000.0,36.0,7.99,626.64,10.0,8.0,7.5,120000.0,1.0,0.0,710.0,714.0,0.0,0,0,12.0,0.0,20515.0,31.1,19.0,15438.6,15438.6,5617.57,5617.57,4561.4,1056.17,0.0,0,0.0,0.0,20515.0,0.0,0.0,0.0,0.0,87.0,0.0,0,1.0,3.0,7929.0,31.0,66000.0,0.0,1.0,1.0,5.0,1710.0,41712.0,32.7,0.0,0.0,87.0,119.0,7.0,7.0,2.0,14.0,0,4.0,0,0.0,7.0,8.0,10.0,12.0,1.0,12.0,16.0,8.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,66000.0,20515.0,62000.0,0.0,0,0,0,0,0,0,
23500.0,23500.0,23500.0,60.0,13.99,546.69,8.0,10.0,5.0,73000.0,1.0,0.0,720.0,724.0,0.0,0,0,9.0,0.0,15613.0,88.2,22.0,20927.89,20927.89,4991.9,4991.9,2572.11,2419.79,0.0,0,0.0,0.0,48213.0,0.0,5.0,0.0,0.0,35.0,32600.0,77.0,0.0,0.0,9691.0,81.0,17700.0,0.0,1.0,0.0,0.0,5357.0,787.0,95.2,0.0,0.0,164.0,215.0,37.0,35.0,0.0,45.0,0,0,0,0.0,2.0,2.0,2.0,6.0,7.0,3.0,13.0,2.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,59850.0,48213.0,16400.0,42150.0,0,0,0,0,0,0,
21000.0,21000.0,21000.0,36.0,13.99,717.63,8.0,10.0,7.5,70000.0,1.0,0.0,685.0,689.0,1.0,45.0,0,15.0,0.0,14507.0,41.9,34.0,11330.57,11330.57,11479.95,11479.95,9669.43,1810.52,0.0,0,0.0,0.0,65060.0,1.0,0.0,0.0,0.0,64.0,0.0,0,1.0,5.0,4072.0,42.0,34600.0,1.0,0.0,4.0,5.0,4337.0,11393.0,55.8,0.0,0.0,137.0,114.0,6.0,6.0,3.0,6.0,0,2.0,45.0,0.0,8.0,9.0,9.0,14.0,3.0,13.0,27.0,9.0,15.0,0.0,0.0,0.0,1.0,97.1,11.1,0.0,0.0,99350.0,14846.0,25800.0,0.0,0,0,0,0,0,0,
2000.0,2000.0,2000.0,36.0,7.24,61.98,10.0,4.0,5.0,57000.0,1.0,0.0,740.0,744.0,0.0,0,0,3.0,0.0,5763.0,50.6,19.0,1539.78,1539.78,555.81,555.81,460.22,95.59,0.0,0,0.0,0.0,11617.0,0.0,2.0,0.0,1.0,15.0,5854.0,26.0,0.0,1.0,0.0,35.0,11400.0,0.0,3.0,0.0,2.0,3872.0,0,0,0.0,0.0,44.0,91.0,14.0,14.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,7.0,6.0,1.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,33540.0,11617.0,0.0,22140.0,0,0,0,0,0,0,
21000.0,21000.0,21000.0,36.0,11.39,691.4,9.0,3.0,5.0,108000.0,1.0,1.0,700.0,704.0,0.0,10.0,0,11.0,0.0,5436.0,24.1,37.0,16399.4,16399.4,6275.76,6275.76,4600.6,1675.16,0.0,10.0,0.0,0.0,44663.0,1.0,2.0,2.0,3.0,5.0,39227.0,89.0,1.0,1.0,4571.0,66.0,22600.0,1.0,0.0,2.0,4.0,4466.0,8529.0,34.9,1.0,0.0,58.0,264.0,9.0,5.0,0.0,9.0,10.0,5.0,10.0,7.0,1.0,2.0,5.0,17.0,5.0,8.0,31.0,2.0,11.0,0.0,0.0,1.0,3.0,83.3,20.0,0.0,0.0,67710.0,44663.0,13100.0,44035.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,60.0,12.74,271.45,8.0,3.0,7.5,122496.0,1.0,1.0,725.0,729.0,0.0,19.0,0,15.0,0.0,43219.0,15.5,28.0,0.0,0.0,12005.7788,12005.78,12000.0,5.78,0.0,0,0.0,297.0,351668.0,0.0,7.0,3.0,6.0,11.0,308449.0,70.0,0.0,1.0,937.0,54.0,58200.0,0.0,1.0,0.0,7.0,23445.0,9163.0,19.9,0.0,0.0,129.0,290.0,22.0,11.0,2.0,30.0,19.0,18.0,19.0,0.0,1.0,3.0,4.0,6.0,14.0,8.0,12.0,3.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,373171.0,351668.0,10100.0,314971.0,0,0,0,0,0,0,
20000.0,20000.0,20000.0,36.0,13.99,683.46,8.0,10.0,5.0,72000.0,1.0,0.0,710.0,714.0,0.0,0,0,14.0,0.0,19938.0,36.7,19.0,0.0,0.0,20331.0568648,20331.06,20000.0,331.06,0.0,0,0.0,0.0,19938.0,4.0,0.0,0.0,1.0,18.0,0.0,0,6.0,8.0,9609.0,37.0,54300.0,0.0,2.0,0.0,9.0,1534.0,26575.0,42.5,0.0,0.0,69.0,241.0,1.0,1.0,0.0,5.0,0,22.0,0,0.0,6.0,8.0,9.0,11.0,2.0,14.0,17.0,8.0,14.0,0.0,0.0,0.0,6.0,100.0,25.0,0.0,0.0,54300.0,19938.0,46200.0,0.0,0,0,0,0,0,0,
14000.0,14000.0,14000.0,36.0,7.49,435.43,10.0,9.0,5.0,118779.0,1.0,0.0,680.0,684.0,0.0,38.0,0,10.0,0.0,11556.0,47.0,26.0,10788.22,10788.22,3904.31,3904.31,3211.78,692.53,0.0,0,0.0,0.0,107594.0,0.0,2.0,0.0,1.0,13.0,95534.0,68.0,0.0,2.0,6214.0,58.0,24600.0,1.0,0.0,1.0,4.0,11955.0,308.0,96.4,0.0,0.0,167.0,163.0,24.0,10.0,0.0,24.0,0,8.0,0,0.0,2.0,4.0,2.0,4.0,12.0,7.0,12.0,4.0,10.0,0.0,0.0,0.0,1.0,69.2,100.0,0.0,0.0,117633.0,107594.0,8500.0,92529.0,0,0,0,0,0,0,
15600.0,15600.0,15600.0,60.0,10.49,335.23,9.0,10.0,5.0,60000.0,1.0,1.0,715.0,719.0,0.0,17.0,0,9.0,0.0,4540.0,31.1,27.0,13494.03,13494.03,3234.34,3234.34,2105.97,1128.37,0.0,57.0,0.0,0.0,18385.0,0.0,4.0,0.0,1.0,22.0,13845.0,42.0,1.0,3.0,4540.0,39.0,14600.0,0.0,1.0,1.0,4.0,2298.0,3960.0,53.4,0.0,0.0,172.0,124.0,12.0,12.0,0.0,12.0,0,5.0,0,6.0,1.0,1.0,2.0,2.0,20.0,5.0,7.0,1.0,9.0,0.0,0.0,0.0,1.0,70.4,0.0,0.0,0.0,47474.0,18385.0,8500.0,32874.0,0,0,0,0,0,0,
26675.0,26675.0,26675.0,36.0,11.49,879.51,9.0,3.0,7.5,190000.0,1.0,0.0,710.0,714.0,0.0,29.0,0,7.0,0.0,903.0,6.6,13.0,20838.13,20838.13,7873.02,7873.02,5836.87,2036.15,0.0,30.0,0.0,4272.0,421002.0,0.0,3.0,0.0,2.0,16.0,39466.0,48.0,0.0,1.0,790.0,42.0,13600.0,8.0,0.0,7.0,3.0,60143.0,3597.0,20.1,0.0,0.0,146.0,230.0,23.0,16.0,1.0,23.0,29.0,1.0,29.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,72.7,50.0,0.0,0.0,527992.0,40369.0,4500.0,81648.0,0,0,0,0,0,0,
19000.0,19000.0,19000.0,60.0,25.49,563.15,6.0,10.0,7.5,50000.0,1.0,2.0,670.0,674.0,0.0,13.0,0,10.0,0.0,3536.0,84.2,53.0,17435.72,17435.72,5001.08,5001.08,1564.28,3436.8,0.0,0,0.0,0.0,37515.0,3.0,5.0,5.0,13.0,1.0,18254.0,56.0,1.0,2.0,1795.0,59.0,4200.0,2.0,1.0,1.0,15.0,3752.0,196.0,92.2,0.0,0.0,119.0,185.0,7.0,1.0,1.0,14.0,0,12.0,13.0,0.0,2.0,3.0,2.0,2.0,47.0,3.0,5.0,3.0,10.0,0.0,0.0,0.0,6.0,96.2,100.0,0.0,0.0,79996.0,21790.0,2500.0,32902.0,0,0,0,0,0,0,
16000.0,16000.0,16000.0,36.0,12.74,537.11,8.0,6.0,7.5,65000.0,1.0,0.0,665.0,669.0,1.0,40.0,0,8.0,0.0,10712.0,80.5,14.0,12550.92,12550.92,4805.68,4805.68,3449.08,1356.6,0.0,40.0,0.0,575.0,342015.0,1.0,1.0,0.0,0.0,25.0,5551.0,40.0,0.0,0.0,5241.0,60.0,13300.0,0.0,0.0,3.0,1.0,42752.0,2588.0,80.5,0.0,0.0,158.0,112.0,27.0,6.0,1.0,27.0,40.0,6.0,40.0,1.0,6.0,6.0,6.0,8.0,4.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,1.0,78.6,66.7,0.0,0.0,356016.0,16263.0,13300.0,13945.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,36.0,17.99,433.77,7.0,10.0,5.0,31500.0,1.0,0.0,660.0,664.0,0.0,57.0,92.0,14.0,1.0,12182.0,61.2,31.0,9573.25,9573.25,3873.95,3873.95,2426.75,1447.2,0.0,57.0,0.0,0.0,97665.0,0.0,3.0,0.0,4.0,14.0,85483.0,91.0,0.0,4.0,2463.0,83.0,19900.0,1.0,1.0,0.0,8.0,6976.0,666.0,92.8,0.0,0.0,72.0,153.0,14.0,14.0,0.0,14.0,0,15.0,0,1.0,6.0,11.0,6.0,8.0,15.0,11.0,15.0,11.0,14.0,0.0,0.0,0.0,0.0,96.8,100.0,1.0,0.0,108054.0,97665.0,9300.0,88154.0,0,0,0,0,0,0,
17600.0,17600.0,17600.0,60.0,13.49,404.89,8.0,10.0,7.5,125000.0,1.0,0.0,745.0,749.0,0.0,0,0,25.0,0.0,11212.0,30.3,43.0,15650.65,15650.65,3611.03,3611.03,1949.35,1661.68,0.0,0,0.0,0.0,408633.0,1.0,15.0,1.0,1.0,12.0,228103.0,109.0,1.0,2.0,5242.0,88.0,37000.0,0.0,0.0,0.0,3.0,16345.0,23795.0,30.6,0.0,0.0,178.0,226.0,3.0,3.0,6.0,16.0,0,0,0,0.0,5.0,6.0,7.0,11.0,19.0,9.0,18.0,6.0,25.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,0.0,499616.0,239315.0,34300.0,188433.0,0,0,0,0,0,0,
4000.0,4000.0,4000.0,36.0,14.99,138.65,8.0,10.0,5.0,45000.0,1.0,0.0,715.0,719.0,1.0,0,0,14.0,0.0,7549.0,18.6,28.0,3160.78,3160.78,1239.52,1239.52,839.22,400.3,0.0,0,0.0,0.0,24592.0,0.0,2.0,2.0,3.0,9.0,17043.0,83.0,2.0,4.0,2065.0,40.0,40600.0,1.0,0.0,2.0,7.0,1757.0,24419.0,21.5,0.0,0.0,131.0,52.0,8.0,8.0,0.0,8.0,0,3.0,0,0.0,8.0,10.0,9.0,11.0,13.0,12.0,15.0,10.0,14.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,61225.0,24592.0,31100.0,20625.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,60.0,22.74,336.5,6.0,3.0,5.0,57000.0,1.0,0.0,670.0,674.0,1.0,0,72.0,5.0,1.0,1466.0,27.7,12.0,0.0,0.0,12903.3537529,12903.35,12000.0,903.35,0.0,0,0.0,0.0,12164.0,1.0,1.0,1.0,3.0,7.0,10698.0,90.0,4.0,5.0,513.0,71.0,5300.0,2.0,0.0,4.0,8.0,2433.0,1487.0,25.7,0.0,0.0,142.0,147.0,4.0,4.0,0.0,4.0,0,2.0,0,0.0,1.0,2.0,2.0,5.0,5.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,17226.0,12164.0,2000.0,11926.0,0,0,0,0,0,0,
12000.0,12000.0,12000.0,36.0,11.49,395.66,9.0,5.0,7.5,40000.0,1.0,0.0,695.0,699.0,0.0,35.0,0,14.0,0.0,11897.0,46.8,40.0,9374.19,9374.19,3541.79,3541.79,2625.81,915.98,0.0,39.0,0.0,0.0,243109.0,1.0,9.0,0.0,0.0,54.0,37140.0,130.0,1.0,2.0,5514.0,91.0,25400.0,0.0,0.0,0.0,4.0,17365.0,2917.0,75.3,0.0,0.0,135.0,124.0,4.0,4.0,2.0,4.0,35.0,24.0,35.0,2.0,2.0,3.0,2.0,4.0,32.0,4.0,6.0,3.0,14.0,0.0,0.0,0.0,2.0,90.3,50.0,0.0,0.0,251374.0,49037.0,11800.0,28500.0,0,0,0,0,0,0,
8000.0,8000.0,8000.0,36.0,5.32,240.92,10.0,2.0,7.5,160000.0,1.0,0.0,740.0,744.0,0.0,64.0,0,29.0,0.0,3397.0,5.4,44.0,6117.79,6117.79,2162.37,2162.37,1882.21,280.16,0.0,0,0.0,0.0,285026.0,2.0,6.0,4.0,7.0,1.0,73643.0,79.0,2.0,6.0,1821.0,48.0,63200.0,2.0,3.0,1.0,14.0,9828.0,21026.0,8.2,0.0,0.0,272.0,199.0,6.0,1.0,2.0,6.0,0,12.0,0,1.0,3.0,5.0,9.0,13.0,15.0,20.0,26.0,5.0,29.0,0.0,0.0,0.0,6.0,95.5,0.0,0.0,0.0,372402.0,77117.0,22900.0,93019.0,0,0,0,0,0,0,
24000.0,24000.0,24000.0,60.0,17.99,609.32,7.0,10.0,7.5,75000.0,1.0,0.0,725.0,729.0,0.0,0,0,9.0,0.0,7609.0,64.5,13.0,21614.84,21614.84,5423.91,5423.91,2385.16,3038.75,0.0,0,0.0,0.0,158892.0,0.0,3.0,1.0,1.0,12.0,22801.0,60.0,0.0,0.0,3320.0,61.0,11800.0,1.0,4.0,1.0,1.0,19862.0,1849.0,70.7,0.0,0.0,103.0,76.0,29.0,12.0,1.0,29.0,0,12.0,0,0.0,3.0,4.0,4.0,4.0,7.0,5.0,5.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,185119.0,30410.0,6300.0,38219.0,0,0,0,0,0,0,
